year,country,cheese,yoghurt,total_milk,fruits,refined_grains,whole_grains,nuts_and_seeds,total_processed_meats,unprocessed_red_meats,fish,shellfish,eggs,total_salt,added_sugars,non-starchy_vegetables,potatoes,other_starchy_vegetables,beans_and_legumes,total_ug_per_kg
1995,Ghana,0.02739726,21.51219533,8.109589041,81.69863014,656.9784329,80.58759449,9.726027397,5.521476238,26.25934568,59.26027397,0.821917808,1.671232877,5.658894086,22.4109589,262.6027397,0.054794521,469.5616438,1.890410959,1714.353555097
1995,Guinea,0.410958904,10.54863692,36.30136986,107.5342466,321.4501872,72.51625111,6.410958904,9.951067046,7.720165831,30.21917808,0.082191781,2.821917808,6.149603872,28.82191781,275.8082192,0.191780822,194.7945205,10.4109589,1122.1441311480003
1995,The Gambia,0.465753425,39.45266274,43.50684932,13.69863014,257.0659818,26.29703194,23.97260274,5.601863047,15.22005476,53.80821918,0.95890411,3.068493151,5.782670342,104.6027397,92.73972603,0.849315068,0.0,3.479452055,690.570949548
1995,Guinea-Bissau,0.02739726,10.66698633,45.89041096,85.56164384,144.3702627,93.20069621,13.28767123,15.42328728,29.37123327,10.98630137,2.657534247,1.123287671,6.857656937,6.219178082,173.3150685,0.575342466,66.32876712,5.589041096,711.4517665689999
1995,Kenya,0.301369863,39.08392558,220.9041096,121.4520548,345.6609305,14.17468597,2.904109589,15.34708281,28.24195829,15.8630137,0.054794521,4.136986301,5.256855955,50.02739726,151.5616438,75.5890411,30.49315068,54.21917808,1175.272288399
1995,Lesotho,0.0,60.7251013,49.01369863,50.2739726,377.6074836,150.2718314,0.0,21.6793118,27.33438683,0.054794521,0.0,1.753424658,6.48395064,44.35616438,66.2739726,109.3150685,0.0,12.60273973,977.7459011889999
1995,Morocco,3.589041096,34.60324023,90.68493151,134.739726,270.3012147,403.2402921,5.123287671,3.799473363,53.89915677,20.73972603,0.301369863,17.04109589,4.640242264,94.93150685,199.9178082,64.24657534,0.876712329,12.02739726,1414.7027974660002
1995,Madagascar,0.054794521,41.17433196,101.2328767,158.4931507,472.7877,34.972437,0.95890411,15.38879099,47.04956518,16.76712329,1.01369863,2.465753425,5.217469005,23.78082192,77.91780822,36.21917808,35.64383562,14.0,1085.1382393509998
1995,Mali,0.02739726,8.677718755,138.6027397,62.93150685,229.21714,61.72587367,8.328767123,16.47760139,37.08404244,40.82191781,0.0,2.164383562,7.412913874,27.20547945,157.8356164,11.23287671,7.616438356,23.28767123,840.6500845799999
1995,Mozambique,0.164383562,54.0894245,18.82191781,56.98630137,393.8992322,366.0525486,7.835616438,12.23564121,22.17531769,3.534246575,0.547945205,0.054794521,9.270166748,15.42465753,23.83561644,11.28767123,8.493150685,26.46575342,1031.174385734
1995,Mauritania,1.424657534,58.12483005,379.6712329,29.91780822,215.8901619,14.97668746,4.246575342,41.48852725,33.00462343,17.61643836,0.98630137,4.328767123,2.288985731,87.5890411,18.68493151,7.342465753,4.849315068,36.65753425,959.0888843510002
1995,Mauritius,5.671232877,1.311226879,302.4109589,85.64383562,230.3858352,76.15731546,6.739726027,31.90163411,60.12576315,45.50684932,5.342465753,8.109589041,7.180484671,113.6986301,214.9863014,52.95890411,0.821917808,24.49315068,1273.4458211060005
1995,Malawi,0.02739726,6.08194989,10.35616438,76.05479452,404.396927,133.5245799,3.424657534,6.887624752,7.441142372,14.82191781,0.0,4.246575342,6.038921753,44.79452055,63.36986301,82.98630137,48.24657534,34.93150685,947.6314196329998
1995,Namibia,0.438356164,42.17544991,120.3013699,61.75342466,307.7596809,35.7197712,0.191780822,14.79382242,42.21987621,35.15068493,1.315068493,2.328767123,6.627902707,93.61643836,340.739726,0.0,0.0,25.39726027,1130.5293800690001
1995,Niger,1.698630137,52.11398265,158.2191781,15.7260274,444.287567,9.49626866,5.726027397,18.8089615,35.51980562,1.342465753,0.0,1.369863014,6.489457004,16.46575342,102.9041096,0.575342466,13.67123288,43.83561644,928.2502890410002
1995,Nigeria,0.246575342,24.90247609,34.30136986,79.28767123,373.3743098,290.6347313,11.15068493,7.505793789,18.46680895,16.98630137,0.383561644,9.150684932,6.630260947,22.08219178,206.5753425,0.739726027,263.6986301,29.23287671,1395.3499973009998
1995,Rwanda,0.164383562,44.36885387,50.02739726,1005.369863,150.1592379,8.255282623,1.342465753,4.19430123,8.956383701,1.753424658,0.0,0.821917808,9.815479553,4.602739726,117.4246575,50.4109589,251.5616438,79.01369863,1788.2426894740001
1995,Senegal,0.520547945,33.75819067,76.60273973,40.08219178,297.8491549,11.12933827,13.17808219,9.838074407,27.39480231,79.83561644,1.753424658,2.821917808,6.21822285,49.31506849,106.3013699,5.589041096,1.01369863,12.46575342,775.6672354939999
1995,Chad,0.136986301,6.42097337,68.73972603,30.43835616,173.7484601,75.00756729,55.75342466,7.205764637,36.9038244,17.06849315,0.0,1.123287671,6.030928076,18.46575342,47.91780822,5.917808219,86.05479452,12.87671233,649.810668554
1995,Togo,0.219178082,9.30148681,13.61643836,31.83561644,529.4235916,33.52106596,11.45205479,2.072418736,18.22895113,31.80821918,0.547945205,3.205479452,5.616784154,7.589041096,141.7534247,0.328767123,206.3561644,15.45205479,1062.328682008
1995,Tunisia,2.273972603,8.207514835,213.890411,177.7808219,509.9631938,80.56927199,16.46575342,31.14945675,32.08341996,25.61643836,0.904109589,15.78082192,8.102263724,79.39726027,449.5616438,74.05479452,0.0,17.75342466,1743.5545731010002
1995,Tanzania,0.465753425,37.67499198,62.21917808,59.47945205,728.2459441,38.7837819,3.753424658,9.55145672,27.10607753,30.30136986,0.109589041,2.98630137,5.982850993,17.06849315,92.49315068,36.43835616,74.49315068,51.83561644,1278.9889388170002
1995,Uganda,0.02739726,13.58938004,59.34246575,94.57534247,317.6180526,14.67797484,17.8630137,9.429775962,26.8715939,23.12328767,0.0,1.726027397,5.787685471,18.35616438,57.83561644,36.87671233,778.8219178,53.28767123,1529.81007924
1995,South Africa,1.205479452,5.103179335,154.739726,90.84931507,154.620465,312.4839186,2.712328767,26.96958556,85.74274321,22.60273973,0.931506849,12.68493151,8.512177844,90.93150685,125.0684932,65.91780822,3.068493151,11.53424658,1175.678644928
1995,Zambia,0.136986301,66.3138617,25.47945205,27.94520548,433.2495072,216.648027,4.02739726,22.71396958,15.28603042,23.83561644,0.0,8.849315068,8.976227147,41.04109589,72.46575342,2.684931507,14.21917808,6.0,989.872554543
1995,Zimbabwe,0.98630137,30.28078538,52.2739726,29.09589041,427.8542838,10.99667513,12.0,16.43523316,20.22230108,8.95890411,0.109589041,3.643835616,5.83260165,61.64383562,31.75342466,5.835616438,0.301369863,10.32876712,728.553387048
1995,Albania,4.02739726,89.14268699,744.7945205,110.4657534,491.5804123,40.05972474,3.589041096,43.48809758,41.2790257,1.123287671,2.684931507,13.8630137,8.005258976,54.38356164,399.0684932,61.17808219,0.0,11.75342466,2120.48671311
1995,Argentina,4.136986301,51.7470902,583.5068493,259.3150685,305.2923405,16.42135812,3.561643836,52.15575043,222.200414,25.09589041,2.383561644,19.45205479,4.167197047,128.7945205,215.4520548,161.5616438,24.30136986,3.452054795,2082.997848833
1995,Antigua And Barbuda,3.616438356,17.6446522,382.8219178,411.369863,195.6073569,17.52209514,0.821917808,107.0966738,91.17729878,85.64383562,20.93150685,6.849315068,5.905597115,89.28767123,145.260274,19.94520548,8.547945205,10.68493151,1620.7344958620001
1995,Australia,8.520547945,65.89708266,656.0821918,238.0821918,150.2597997,91.96567975,18.35616438,73.49288097,261.4112286,40.90410959,10.71232877,17.01369863,6.691127709,131.8630137,237.0684932,145.2054795,1.095890411,5.205479452,2159.8273885669996
1995,Austria,26.90410959,86.13055299,748.1369863,330.7123288,119.4901383,137.9699987,28.24657534,100.7653137,194.0018096,21.69863014,2.164383562,37.36986301,7.839576221,131.3972603,220.630137,183.6164384,0.0,4.164383562,2381.2384855149994
1995,Bangladesh,0.410958904,4.235887068,37.8630137,40.21917808,204.2041603,3.372004128,3.452054795,0.434827465,10.05832322,23.64383562,0.602739726,2.301369863,9.956564893,19.36986301,32.4109589,27.20547945,8.95890411,11.56164384,440.26176707199994
1995,Bulgaria,1.342465753,654.8011782,432.3013699,183.4520548,309.7220148,127.8278482,10.90410959,60.5980136,127.3745891,1.945205479,0.767123288,31.39726027,6.724194632,83.09589041,358.5479452,81.78082192,0.0,11.50684932,2484.088934462001
1995,Bolivia,0.273972603,13.11052095,101.0684932,162.0547945,318.5327716,27.64051608,16.4109589,14.1818082,118.2839452,3.479452055,0.054794521,20.1369863,5.269572176,76.35616438,165.9726027,118.3561644,91.78082192,5.616438356,1258.5807780409996
1995,Brazil,1.424657534,15.36875459,313.6986301,320.8767123,359.1029817,9.371401871,4.109589041,68.85113079,130.8201021,15.39726027,1.287671233,20.30136986,7.530515973,144.4657534,106.5753425,39.47945205,6.219178082,44.02739726,1608.9079006540005
1995,Barbados,27.17808219,23.21190813,500.8767123,481.3150685,339.6107643,150.9311535,30.84931507,75.13844408,376.7519669,163.1232877,6.082191781,17.53424658,6.29932913,273.7534247,415.5068493,180.3835616,151.6164384,36.65753425,3256.820278411
1995,Canada,22.95890411,13.04249972,560.9041096,332.0,172.9342355,82.15288776,25.26027397,94.96107778,182.3539907,38.95890411,23.04109589,28.08219178,7.190111194,130.2739726,328.739726,224.1369863,1.123287671,18.87671233,2286.990967015
1995,Switzerland,35.28767123,44.26765217,891.8630137,319.4520548,184.7381293,95.92104876,24.08219178,69.78964715,161.9363802,29.91780822,10.0,27.26027397,6.790677017,133.3150685,265.9726027,131.5616438,0.054794521,3.424657534,2435.6353153520004
1995,China,0.164383562,103.6873268,17.53424658,80.98630137,321.368615,4.832480907,6.849315068,4.214827868,98.9084598,35.7260274,20.02739726,33.7260274,9.84887854,18.1369863,413.0136986,41.12328767,140.0821918,16.35616438,1366.5866163050002
1995,Colombia,1.178082192,8.639372079,315.2054795,148.4931507,288.0449964,22.89993516,12.60273973,50.061296,70.3496629,12.84931507,0.191780822,19.09589041,2.718329749,178.1369863,86.38356164,153.6438356,161.2876712,18.2739726,1550.0560580520003
1995,Cuba,0.904109589,39.8883595,260.2191781,213.2054795,189.7894835,17.65750277,2.356164384,12.85171193,61.12089081,36.08219178,1.534246575,14.98630137,5.673494086,160.0,112.8219178,68.60273973,96.57534247,36.54794521,1330.8170591039998
1995,Germany,36.05479452,21.27506718,640.9863014,219.9178082,194.7443083,61.47569167,20.95890411,143.8044898,111.5653732,33.04109589,4.520547945,33.06849315,6.284653872,120.9589041,215.0684932,212.7123288,0.0,4.767123288,2081.204378625
1995,Dominica,1.04109589,77.50864405,375.7808219,673.4794521,247.7409249,34.71263673,7.616438356,50.46099266,137.1006512,89.53424658,0.219178082,5.890410959,6.333820342,125.0410959,402.109589,15.23287671,112.4383562,20.71232877,2382.9535603289996
1995,Denmark,26.24657534,21.56300588,659.9178082,184.9589041,85.85553035,212.0120039,19.36986301,115.3114763,219.5926333,47.23287671,22.76712329,44.16438356,7.124106937,138.0273973,197.2054795,202.9315068,0.054794521,2.383561644,2206.7190306420002
1995,Dominican Republic,1.260273973,82.67856922,205.1506849,251.8082192,182.4204389,5.741067973,4.383561644,36.66515509,67.47183121,19.94520548,1.178082192,12.0,5.355405955,109.1506849,74.30136986,9.287671233,111.260274,24.16438356,1204.2228792900003
1995,Spain,3.726027397,6.083108735,443.6986301,250.1369863,217.940974,46.69765613,27.50684932,110.9860796,188.4659751,80.08219178,35.69863014,38.16438356,6.693249498,80.4109589,414.2465753,235.5616438,1.232876712,15.67123288,2203.004029252
1995,France,34.95890411,63.94373483,745.9178082,259.0410959,241.4035444,56.63618159,20.57534247,120.3078425,186.5688698,54.93150685,29.7260274,43.39726027,7.282739537,102.1917808,294.9315068,194.4109589,0.0,6.136986301,2462.362090658
1995,United Kingdom,8.657534247,125.3055256,591.8082192,219.0958904,181.3847278,72.3956832,16.21917808,98.05980496,123.6388252,42.82191781,9.863013699,27.17808219,6.39270064,103.8630137,211.890411,300.109589,0.219178082,14.19178082,2153.095075628
1995,Greece,6.684931507,72.27293183,703.9726027,394.0273973,161.5063391,229.7757157,32.90410959,15.20330581,215.6734065,48.35616438,12.52054795,26.76712329,4.311742264,85.89041096,786.1643836,182.6849315,0.465753425,13.69863014,2992.8804275460006
1995,Grenada,1.287671233,88.17787453,256.0,480.3287671,201.4227638,17.51956501,7.479452055,36.5171486,111.647235,56.63013699,0.794520548,16.68493151,5.834319005,111.260274,136.5753425,19.75342466,19.06849315,17.75342466,1584.7353443509999
1995,Hungary,29.42465753,100.4625369,424.3835616,147.7808219,125.220576,115.568876,7.260273973,100.8563642,182.7874714,8.520547945,0.0,45.78082192,9.390616748,117.1506849,278.2739726,209.3150685,0.0,9.369863014,1911.5467151300002
1995,Indonesia,0.273972603,117.2707824,20.65753425,176.6849315,377.3820137,21.38401371,13.91780822,17.80695524,14.1656475,45.61643836,4.630136986,8.356164384,2.475135731,42.87671233,122.4109589,12.24657534,24.16438356,11.39726027,1033.717424984
1995,India,3.863013699,2.36208825,158.0273973,138.2191781,227.909664,68.27663738,3.095890411,4.416272659,8.323453368,10.46575342,1.04109589,3.643835616,6.917684671,57.91780822,153.0136986,36.16438356,3.150684932,36.65753425,923.466074326
1995,Ireland,32.63013699,11.51734627,678.2465753,159.2328767,259.6799847,85.69508377,4.739726027,134.3811147,145.1805292,43.83561644,12.68493151,20.90410959,6.097321753,125.7534247,193.6164384,348.9589041,0.0,6.219178082,2269.373298232
1995,Iran,5.698630137,73.44954706,151.2054795,388.5753425,415.9538684,43.13325486,14.65753425,17.82936407,50.8829647,13.97260274,0.356164384,17.97260274,6.704552707,73.5890411,330.3013699,114.4931507,0.0,19.5890411,1738.364510848
1995,Iraq,1.643835616,114.6724786,50.05479452,165.6438356,327.5560448,6.599982614,3.315068493,6.127377272,11.57125287,4.136986301,0.0,2.602739726,6.215707004,38.71232877,371.3150685,40.35616438,0.0,8.520547945,1159.0442130110002
1995,Iceland,36.08219178,44.02223313,703.1506849,228.2465753,130.9711832,105.257036,16.46575342,62.17615889,152.974526,138.9041096,110.5753425,20.0,6.487910947,166.3013699,121.1780822,156.6849315,0.054794521,3.260273973,2202.793157761
1995,Jordan,2.465753425,78.65460884,176.4931507,201.5342466,368.6722414,19.19789558,9.726027397,30.3387789,64.78450877,12.63013699,0.054794521,20.30136986,9.961479553,93.80821918,384.6027397,51.17808219,0.0,17.34246575,1541.746499356
1995,Japan,1.808219178,51.00416875,226.4109589,141.3972603,225.0114788,2.332082887,10.68493151,17.28464788,115.2906946,123.5068493,72.71232877,54.24657534,9.875231573,84.32876712,331.0136986,68.35616438,22.19178082,26.90410959,1584.359948298
1995,Cambodia,0.0,71.35856607,13.7260274,77.39726027,208.2047093,1.575564664,2.301369863,11.77818032,32.79716214,22.43835616,2.246575342,3.123287671,6.24377285,5.369863014,110.3287671,0.0,9.452054795,3.342465753,581.6839827120001
1995,South Korea,3.890410959,0.748435259,56.71232877,190.5205479,286.7362768,7.767284872,12.1369863,4.455475968,112.7774007,88.35616438,52.38356164,25.28767123,10.80754263,86.38356164,609.4520548,29.5890411,9.890410959,28.05479452,1615.9499504270004
1995,Kuwait,7.643835616,27.24942416,517.5068493,287.1232877,269.2584341,12.88677135,17.94520548,111.2920461,102.7627485,20.79452055,17.17808219,35.53424658,8.88681093,112.4657534,526.0273973,72.16438356,0.630136986,21.34246575,2168.692399551999
1995,Laos,0.0,95.01148347,12.16438356,101.0136986,221.8488731,0.158798163,3.452054795,14.56884042,29.43115958,24.84931507,0.328767123,2.054794521,12.35038595,10.87671233,41.36986301,13.50684932,44.60273973,8.849315068,636.4380338100001
1995,Saint Lucia,4.602739726,11.04845447,271.4246575,554.8767123,189.382032,82.27687209,3.424657534,46.06766174,235.9323383,55.83561644,8.931506849,9.342465753,6.687928076,104.6027397,104.8219178,32.43835616,95.78082192,17.7260274,1835.2035057580001
1995,Sri Lanka,0.164383562,21.60964286,85.42465753,309.8356164,266.006404,11.44030835,2.410958904,1.876643687,16.50691796,48.60273973,0.465753425,6.410958904,6.408834154,51.5890411,85.75342466,12.43835616,84.90410959,16.93150685,1028.780257826
1995,Mexico,1.643835616,74.93799139,249.2876712,276.8493151,431.4902693,23.20110061,5.506849315,36.47114528,103.5014575,22.02739726,4.575342466,30.65753425,6.092350993,129.5890411,117.5068493,33.04109589,0.767123288,40.93150685,1588.077876708
1995,Myanmar,0.630136986,27.2998727,36.1369863,59.89041096,149.013939,1.02934863,6.876712329,5.173922358,14.74388586,36.68493151,0.02739726,2.684931507,5.762135471,19.15068493,136.3013699,7.260273973,18.90410959,15.83561644,543.4066657039999
1995,Mongolia,1.479452055,120.3231458,307.5616438,11.67123288,244.5062761,120.8419431,0.602739726,176.5532127,118.8166503,0.164383562,0.0,0.219178082,8.881327147,27.23287671,29.15068493,34.63013699,0.0,1.342465753,1203.977349635
1995,Malaysia,1.424657534,52.38112746,163.8356164,198.0273973,244.9048754,4.08690544,9.342465753,70.19981878,86.37552368,128.0273973,26.2739726,34.1369863,6.12825165,136.5205479,93.15068493,12.16438356,2.054794521,8.301369863,1277.3367763709998
1995,Netherlands,9.01369863,9.349710099,1040.931507,405.1506849,115.15449,99.48674291,19.45205479,92.86569973,187.2986838,39.09589041,8.493150685,44.71232877,5.005321538,133.0136986,191.8356164,250.2191781,2.465753425,5.479452055,2659.0236618419995
1995,Norway,29.45205479,228.7611018,722.8767123,268.5205479,103.0420653,209.6879347,14.98630137,43.23711971,137.0642501,107.3150685,31.15068493,28.84931507,7.371569057,121.1780822,166.109589,206.0,0.0,3.123287671,2428.7256843980003
1995,Pakistan,8.821917808,78.87962223,348.3835616,183.6164384,312.6652235,64.59326968,4.191780822,6.101069496,42.52906749,5.698630137,0.219178082,5.095890411,6.504691876,82.60273973,97.01369863,19.69863014,0.136986301,21.34246575,1288.094862083
1995,Peru,0.136986301,8.97501794,139.2328767,114.739726,291.9417427,23.98099699,5.97260274,11.43419472,51.52470939,55.56164384,6.493150685,9.479452055,5.789199084,40.0,131.6712329,177.7808219,86.49315068,15.61643836,1176.8239429850003
1995,Philippines,0.438356164,10.84741102,59.31506849,285.4246575,252.4495698,26.53960825,10.30136986,44.81867428,26.55118873,72.35616438,14.16438356,8.547945205,4.47438899,76.60273973,182.7123288,4.164383562,24.46575342,4.767123288,1108.9411150290002
1995,Portugal,12.57534247,5.958834444,459.1232877,325.7808219,254.507809,54.25410883,13.39726027,47.9337747,192.3949924,140.5753425,16.76712329,23.04109589,8.961223041,79.56164384,465.2876712,340.4109589,3.534246575,12.21917808,2456.28471503
1995,Paraguay,0.0,118.6240329,225.8082192,248.3835616,489.0384226,101.5884267,7.01369863,37.25128773,207.7350136,13.12328767,0.164383562,21.45205479,4.922074389,69.5890411,139.2328767,0.95890411,33.94520548,31.34246575,1750.172956511
1995,Romania,2.02739726,12.85582798,526.5753425,131.7260274,478.9579907,8.088310621,6.493150685,71.80415318,99.37392902,8.109589041,0.0,26.84931507,9.645772144,70.35616438,389.369863,192.3561644,0.082191781,3.205479452,2037.8766686139998
1995,Saudi Arabia,3.780821918,106.5195869,190.5479452,254.7671233,351.8065198,17.64498703,5.04109589,80.97150235,52.86411409,16.02739726,1.452054795,14.10958904,7.338813166,76.98630137,377.9726027,55.50684932,0.109589041,9.260273973,1622.7071671429999
1995,Slovakia,17.12328767,94.51568956,372.630137,139.890411,179.0914978,142.1086392,11.8630137,130.8956559,76.11804275,18.76712329,0.0,45.17808219,7.095350802,116.6849315,185.6438356,207.8630137,0.0,9.97260274,1755.4413144019998
1995,Sweden,39.12328767,112.9717351,950.0547945,225.0136986,138.1317487,118.5726348,13.80821918,62.49406876,134.5196299,61.36986301,14.90410959,30.98630137,8.301504722,117.3424658,180.0,171.6164384,0.0,3.424657534,2382.6351576359993
1995,Thailand,0.794520548,54.22716685,70.54794521,426.3013699,174.6057092,2.412098992,6.301369863,15.95393103,67.16935664,68.19178082,17.91780822,27.7260274,10.56970532,74.76712329,130.109589,7.808219178,0.0,14.79452055,1170.1982420109998
1995,Trinidad And Tobago,2.630136986,7.615025893,287.0410959,162.2191781,204.2389203,48.72560021,5.890410959,35.3210381,70.21320848,28.60273973,0.191780822,5.205479452,5.00622434,160.6027397,97.42465753,78.32876712,9.315068493,34.52054795,1243.0926200650003
1995,Turkey,6.082191781,21.56572243,403.5068493,308.1917808,642.1185935,10.34373523,17.83561644,4.462055121,56.08589008,27.17808219,0.602739726,22.87671233,6.219654192,83.69863014,674.2739726,176.6027397,0.0,43.01369863,2504.6586641899994
1995,Uruguay,3.095890411,100.0988848,534.4931507,156.630137,294.3770193,31.94407663,5.479452055,81.07506756,160.8153434,14.63013699,2.821917808,22.60273973,6.374003715,90.60273973,126.7123288,78.2739726,37.06849315,7.753424658,1754.848779037
1995,United States,5.506849315,23.26575693,712.1917808,304.630137,273.1821135,49.8154207,20.46575342,137.0290555,196.4229993,41.23287671,18.90410959,36.76712329,8.172296405,182.5479452,338.4657534,163.260274,7.178082192,10.98630137,2530.0246286220004
1995,Venezuela,0.712328767,24.30231687,244.7945205,224.0821918,308.1120779,18.98847007,1.616438356,44.35148418,76.88139253,49.89041096,6.821917808,13.53424658,5.876065761,109.3972603,117.5068493,49.15068493,60.93150685,18.10958904,1375.0597525019996
1995,Vietnam,0.273972603,19.54131352,10.46575342,168.4383562,172.3217561,2.306189083,5.506849315,7.666858354,50.0865663,34.60273973,9.232876712,4.356164384,3.242053795,23.64383562,143.3150685,9.178082192,51.64383562,9.287671233,725.109942681
2000,Angola,0.164383562,54.8997394,40.52054795,63.56164384,664.8671216,61.98767293,1.479452055,25.82017946,24.50858766,32.65753425,0.410958904,1.780821918,8.005258976,26.46575342,68.73972603,0.739726027,39.67123288,19.50684932,1135.787190182
2000,Benin,0.109589041,9.365946375,24.38356164,61.12328767,548.7288236,50.81336814,26.63013699,23.70718136,20.1832296,19.45205479,2.328767123,2.109589041,5.861797115,12.76712329,151.0136986,0.191780822,388.5205479,28.73972603,1376.030209127
2000,Burkina Faso,0.191780822,35.39061793,56.2739726,21.7260274,235.8184794,138.2109726,35.01369863,9.980217801,35.49923425,6.328767123,0.02739726,6.684931507,7.067077709,9.178082192,81.17808219,0.876712329,17.47945205,30.98630137,727.911805163
2000,Central African Republic,0.0,19.20647789,47.64383562,119.5890411,248.9830991,262.5449831,25.94520548,32.51347829,65.59611075,11.89041096,0.0,1.342465753,6.585070688,27.69863014,136.5753425,0.520547945,268.2739726,17.45205479,1292.360726706
2000,Cote D'Ivoire,0.164383562,2.220447126,16.2739726,35.31506849,460.7432809,27.12219852,21.09589041,1.645078321,38.05355182,36.0,0.0,4.98630137,9.788664893,22.2739726,148.6575342,2.931506849,726.630137,4.904109589,1558.80609825
2000,Cameroon,0.082191781,339.9171194,39.17808219,183.0958904,299.4869191,121.1528069,25.64383562,14.32589682,30.11245935,34.79452055,0.0,1.726027397,6.851944632,24.10958904,288.4657534,16.73972603,173.5890411,38.16438356,1637.4361872700001
2000,Congo,0.219178082,7.625267125,43.26027397,131.6986301,803.7652231,73.57683174,13.64383562,4.640252445,38.70221331,54.30136986,0.575342466,1.424657534,5.265922176,27.26027397,145.8630137,3.369863014,69.64383562,7.97260274,1432.8085865719997
2000,Djibouti,1.643835616,12.04888267,192.630137,26.1369863,208.0081126,79.63325725,0.438356164,9.165669303,45.95761837,6.739726027,0.136986301,0.794520548,5.63867913,73.17808219,93.47945205,0.082191781,0.0,9.123287671,764.8357809709998
2000,Algeria,0.657534247,5.998228855,282.1917808,112.0821918,382.508946,187.7663964,3.342465753,18.69763169,35.90510803,10.16438356,0.328767123,7.287671233,7.102511194,78.63013699,210.2739726,101.5616438,0.0,14.95890411,1459.4582741850002
2000,Egypt,6.520547945,22.19903605,137.8082192,406.4109589,394.104523,188.0745181,9.534246575,20.98310153,48.68813135,39.67123288,0.876712329,6.164383562,6.717677017,82.08219178,568.739726,52.52054795,8.684931507,22.93150685,2022.7121925249999
2000,Ethiopia,0.684931507,51.77104215,41.01369863,14.65753425,304.2383824,6.016412149,3.150684932,0.948448248,22.2570312,0.657534247,0.0,1.01369863,9.85982854,11.47945205,179.3150685,13.45205479,19.39726027,35.47945205,715.392514543
2000,Gabon,2.136986301,4.537590793,88.98630137,72.68493151,418.2472257,33.53537703,28.84931507,61.96438003,87.07671586,124.5205479,2.082191781,4.712328767,2.707379749,43.09589041,214.630137,9.397260274,537.4246575,1.671232877,1738.260449922
2000,Ghana,0.246575342,21.51219533,16.90410959,101.0410959,661.0668662,81.08012012,13.67123288,5.335840399,25.37648837,84.82191781,0.410958904,2.383561644,5.662544086,20.21917808,280.8493151,0.575342466,594.0547945,1.863013699,1917.0751504199998
2000,Guinea,0.082191781,10.54863692,37.23287671,97.28767123,340.9471353,81.14313871,8.520547945,10.86131969,8.426351543,28.16438356,0.219178082,3.178082192,6.149603872,31.20547945,226.8493151,0.136986301,169.0136986,16.54794521,1076.514542196
2000,The Gambia,0.493150685,39.45266274,69.69863014,17.69863014,301.9353938,35.89803082,22.10958904,7.304534579,19.84615035,62.46575342,0.630136986,2.547945205,5.819170342,93.53424658,94.2739726,16.16438356,0.0,11.34246575,801.214846737
2000,Guinea-Bissau,0.0,10.66698633,43.89041096,88.38356164,143.1724728,116.3246505,9.835616438,15.90438065,30.28740018,6.98630137,1.589041096,1.753424658,6.857656937,13.89041096,176.7123288,0.410958904,64.35616438,4.465753425,735.4875200280001
2000,Kenya,0.191780822,39.08392558,222.2191781,166.7945205,336.380534,13.68631535,4.246575342,14.69114212,27.03488527,16.49315068,0.02739726,4.438356164,5.256855955,57.26027397,137.369863,44.24657534,44.21917808,46.10958904,1179.7500965729996
2000,Lesotho,0.0,60.7251013,52.19178082,46.73972603,405.6777998,161.4926111,0.02739726,23.61821056,29.77904971,1.863013699,0.082191781,1.97260274,6.49125064,42.95890411,57.67123288,125.4794521,0.0,18.54794521,1035.31826974
2000,Morocco,4.383561644,34.60324023,91.97260274,184.8767123,273.0058388,406.8356681,7.068493151,4.17653411,59.24812342,21.67123288,0.520547945,18.95890411,4.600092264,102.9589041,261.2876712,81.06849315,1.205479452,12.93150685,1571.3736064460002
2000,Madagascar,0.054794521,41.17433196,93.28767123,149.0684932,482.8538577,35.47148473,2.02739726,12.27592015,37.53229903,17.89041096,2.821917808,2.575342466,5.210169005,22.16438356,70.43835616,28.2739726,46.57534247,12.76712329,1062.4632681000003
2000,Mali,0.054794521,8.677718755,142.4931507,67.78082192,251.280389,63.43111785,7.232876712,17.64915464,39.72070838,27.34246575,0.054794521,1.835616438,7.416563874,38.38356164,162.0273973,15.53424658,16.10958904,31.97260274,898.9975703609997
2000,Mozambique,0.136986301,54.0894245,15.67123288,43.5890411,440.6392483,409.0908887,9.589041096,11.90442163,21.57503043,4.301369863,0.904109589,0.02739726,9.270166748,20.73972603,16.93150685,11.53424658,58.02739726,13.09589041,1141.117125527
2000,Mauritania,1.671232877,58.12483005,337.1506849,28.19178082,257.7500733,18.27444725,3.780821918,54.91622272,43.68651701,23.5890411,0.98630137,4.219178082,2.288985731,112.7671233,32.73972603,13.26027397,4.602739726,30.52054795,1028.5205281039998
2000,Mauritius,6.0,1.311226879,298.0547945,104.4657534,248.8245707,86.47584025,7.863013699,35.33018127,66.58762695,53.06849315,10.79452055,25.06849315,7.165884671,103.6438356,234.5753425,45.80821918,1.342465753,26.60273973,1362.983001932
2000,Malawi,0.054794521,6.08194989,9.945205479,116.1643836,482.4644653,159.0806032,7.397260274,8.05970621,8.707417077,13.12328767,0.0,4.0,6.046221753,31.12328767,61.12328767,280.0,47.91780822,36.60273973,1277.8924182639998
